date,Daily Deaths,Midline,Midline,Lower Limit,Lower Limit,Upper Limit,Upper Limit,Phase_Ch,Y_Max
"May 11, 2021",26,46.8424491234815,null,12.5043212602244,null,175.476540807188,null,null,52
"May 12, 2021",79,45.3262949720218,null,12.0995926658698,null,169.79687437627,null,null,158
"May 13, 2021",74,43.8592143308932,null,11.7079639616795,null,164.301042266557,null,null,148
"May 14, 2021",37,42.4396188329668,null,11.3290111422219,null,158.983094294517,null,null,74
"May 15, 2021",24,41.0659715219488,null,10.962323925891,null,153.837272866796,null,null,48
"May 16, 2021",70,39.7367851883607,null,10.6075053107057,null,148.858006746629,null,null,140
"May 17, 2021",29,38.4506207593793,null,10.2641711444869,null,144.039905022017,null,null,58
"May 18, 2021",18,37.2060857407928,null,9.93194970894701,null,139.37775126914,null,null,36
"May 19, 2021",28,36.0018327093861,null,9.61048131724074,null,134.866497904681,null,null,56
"May 20, 2021",36,34.8365578541239,null,9.29941792454219,null,130.501260720947,null,null,72
"May 21, 2021",32,33.7089995645507,null,8.99842275122652,null,126.277313597875,null,null,64
"May 22, 2021",51,32.6179370648804,null,8.70716991824811,null,122.190083386194,null,null,102
"May 23, 2021",52,31.5621890922968,null,8.42534409432042,null,118.235144956207,null,null,104
"May 24, 2021",28,30.5406126180332,null,8.15264015451561,null,114.408216406822,null,null,56
"May 25, 2021",27,29.5521016098472,null,7.88876284991437,null,110.70515442966,null,null,54
"May 26, 2021",26,28.5955858345509,null,7.63342648794813,null,107.121949823213,null,null,52
"May 27, 2021",105,27.6700296992988,null,7.38635462308779,null,103.654723152192,null,null,210
"May 28, 2021",36,26.7744311303808,null,7.1472797575438,null,100.299720547368,null,null,72
"May 29, 2021",24,25.9078204883051,null,6.91594305165386,null,97.05330964137,null,null,48
"May 30, 2021",23,25.0692595179966,null,6.69209404364443,null,93.9119756360159,null,null,46
"May 31, 2021",3,24.2578403329742,null,6.47549037846281,null,90.8723174969426,null,null,20
"Jun 1, 2021",9,23.4726844324078,null,6.26589754538608,null,87.9310442713998,null,null,20
"Jun 2, 2021",18,22.7129417499899,null,6.06308862412292,null,85.0849715252283,null,null,36
"Jun 3, 2021",39,21.9777897335928,null,5.86684403913337,null,82.3310178951622,null,null,78
"Jun 5, 2021",39,21.2664324547141,null,5.67695132190055,null,79.6662017527229,null,null,78
"Jun 7, 2021",18,20.5780997467475,null,5.49320488089691,null,77.0876379760936,null,null,36
"Jun 8, 2021",19,19.9120463711451,null,5.31540577899608,null,74.5925348264788,null,null,38
"Jun 9, 2021",9,19.2675512105679,null,5.14336151808921,null,72.1781909255667,null,null,20
"Jun 10, 2021",27,18.6439164881528,null,4.97688583067261,null,69.8419923308227,null,null,54
"Jun 11, 2021",31,18.0404670120491,null,4.81579847818121,null,67.581409705447,null,null,62
"Jun 13, 2021",5,17.4565494444069,null,4.65992505584926,null,65.3939955799323,null,null,20
"Jun 14, 2021",8,16.8915315940266,null,4.50909680388719,null,63.2773817022573,null,null,20
"Jun 15, 2021",46,16.3448017319034,null,4.36315042477014,null,61.2292764738464,null,null,92
"Jun 16, 2021",14,15.8157679289251,null,4.22192790644024,null,59.2474624685203,null,null,28
"Jun 17, 2021",21,15.3038574150075,null,4.08527635123145,null,57.3297940317505,null,null,42
"Jun 18, 2021",25,14.8085159589717,null,3.95304781033147,null,55.4741949576195,null,null,50
"Jun 19, 2021",21,14.3292072684938,null,3.82509912360177,null,53.6786562409704,null,null,42
"Jun 20, 2021",58,13.8654124094765,null,3.70129176458206,null,51.9412339023138,null,null,116
"Jun 21, 2021",23,13.4166292442131,null,3.58149169051161,null,50.2600468831353,null,null,46
"Jun 22, 2021",14,12.9823718877374,null,3.46556919720488,null,48.633275009326,null,null,28
"Jun 23, 2021",41,12.5621701817698,null,3.35339877862447,null,47.0591570205314,null,null,82
"Jun 24, 2021",46,null,27.9304157392051,null,3.73073379294669,null,209.103132697301,46,92
"Jun 25, 2021",37,null,27.0263892297594,null,3.60998076585248,null,202.335071064005,null,74
"Jun 26, 2021",14,null,26.1516234351348,null,3.49313616384611,null,195.786071946327,null,28
"Jun 27, 2021",64,null,25.3051712709009,null,3.3800734825489,null,189.449044926307,null,128
"Jun 28, 2021",16,null,24.4861163070019,null,3.27067031216181,null,183.317129082242,null,32
"Jun 29, 2021",11,null,23.6935717755638,null,3.16480820493578,null,177.383685560555,null,22
"Jun 30, 2021",39,null,22.9266796108153,null,3.06237254693169,null,171.642290388093,null,78
"Jul 1, 2021",33,null,22.1846095200843,null,2.96325243393104,null,166.086727517075,null,66
"Jul 4, 2021",0,null,21.4665580848632,null,2.86734055136307,null,160.710982095149,null,20
"Jul 5, 2021",0,null,20.7717478909701,null,2.77453305811827,null,155.509233953279,null,20
"Jul 6, 2021",52,null,20.0994266868642,null,2.6847294741225,null,150.475851304412,null,104
"Jul 7, 2021",28,null,19.4488665692044,null,2.59783257155008,null,145.6053846461,null,56
"Jul 8, 2021",40,null,18.8193631947683,null,2.51374826955789,null,140.892560860475,null,80
"Jul 9, 2021",45,null,18.2102350178799,null,2.43238553242671,null,136.332277505195,null,90
"Jul 10, 2021",5,null,17.620822552519,null,2.35365627099937,null,131.919597289168,null,20
"Jul 11, 2021",7,null,17.0504876583142,null,2.27747524730914,null,127.649742727089,null,20
"Jul 12, 2021",111,null,16.4986128496461,null,2.20375998229488,null,123.518090966989,null,222
"Jul 13, 2021",15,null,15.9646006271132,null,2.13243066650336,null,119.520168785202,null,30
"Jul 14, 2021",22,null,15.4478728306355,null,2.06341007368175,null,115.651647743334,null,44
"Jul 15, 2021",27,null,14.9478700134975,null,1.99662347716692,null,111.908339501978,null,54
"Jul 16, 2021",29,null,14.46405083665,null,1.93199856898101,null,108.286191286124,null,58
"Jul 17, 2021",2,null,13.9958914826183,null,1.86946538154555,null,104.781281497325,null,20
"Jul 18, 2021",3,null,13.5428850883794,null,1.80895621192958,null,101.389815467898,null,20
"Jul 19, 2021",59,null,13.1045411965952,null,1.75040554854954,null,98.1081213525425,null,118
"Jul 20, 2021",4,null,12.6803852246089,null,1.69375000024173,null,94.9326461529335,null,20
"Jul 21, 2021",10,null,12.2699579506267,null,1.63892822763049,null,91.8599518709929,null,20
"Jul 22, 2021",20,null,11.8728150165321,null,1.58588087671773,null,88.8867117866637,null,40
"Jul 23, 2021",31,null,11.4885264467911,null,1.53455051462207,null,86.0097068561638,null,62
"Jul 24, 2021",1,null,11.1166761829303,null,1.48488156739782,null,83.2258222268175,null,20
"Jul 25, 2021",11,null,10.7568616330814,null,1.43682025986666,null,80.5320438646913,null,22
"Jul 26, 2021",58,null,10.4086932361071,null,1.39031455739676,null,77.9254552913843,null,116
"Jul 27, 2021",26,null,10.0717940398334,null,1.34531410956631,null,75.4032344264384,null,52
"Jul 28, 2021",22,null,9.74579929293438,null,1.30177019565055,null,72.9626505319507,null,44
"Jul 29, 2021",33,null,9.43035605002615,null,1.25963567187321,null,70.6010612560804,null,66
"Jul 30, 2021",30,null,9.12512278954272,null,1.21886492036527,null,68.3159097722481,null,60
"Jul 31, 2021",2,null,8.82976904398016,null,1.17941379977572,null,66.1047220109316,null,20
"Aug 1, 2021",0,null,8.54397504210869,null,1.14123959748102,null,63.9651039810597,null,20
"Aug 2, 2021",174,null,8.26743136276536,null,1.10430098334132,null,61.8947391781055,null,348
"Aug 4, 2021",70,null,7.99983859985236,null,1.06855796495344,null,59.8913860760715,null,140
"Aug 5, 2021",38,null,7.74090703817846,null,1.03397184435226,null,57.9528757006525,null,76
"Aug 6, 2021",27,null,7.4903563397925,null,1.00050517611349,null,56.0771092809474,null,54
"Aug 7, 2021",15,null,7.24791524046929,null,0.968121726812566,null,54.2620559771794,null,30
"Aug 8, 2021",93,null,7.01332125601948,null,0.936786435795741,null,52.5057506819617,null,186
"Aug 9, 2021",15,null,6.78632039810525,null,0.906465377220885,null,50.8062918927317,null,30
"Aug 10, 2021",43,41.1425750923217,null,16.4817871944268,null,102.701937918462,null,43,86
"Aug 12, 2021",36,42.9127883763436,null,17.1909377172252,null,107.120823571344,null,null,72
"Aug 13, 2021",44,44.7591674099301,null,17.9306003718729,null,111.729837578266,null,null,88
"Aug 14, 2021",38,46.6849893244074,null,18.7020879828829,null,116.537160461164,null,null,76
"Aug 15, 2021",64,48.6936722539773,null,19.5067698607663,null,121.551324719664,null,null,128
"Aug 16, 2021",33,50.7887814025509,null,20.3460742324154,null,126.781229975384,null,null,66
"Aug 17, 2021",36,52.9740353716166,null,21.221490776059,null,132.236158767844,null,null,72
"Aug 18, 2021",67,55.2533127603715,null,22.1345732652866,null,137.925793030007,null,null,134
"Aug 19, 2021",65,57.6306590498331,null,23.0869423268351,null,143.860231272705,null,null,130
"Aug 20, 2021",78,60.1102937831486,null,24.080288317034,null,150.050006508455,null,null,156
"Aug 21, 2021",69,62.6966180548456,null,25.1163743220116,null,156.506104946455,null,null,138
"Aug 22, 2021",93,65.3942223223201,null,26.1970392869906,null,163.239985491974,null,null,186
"Aug 23, 2021",48,68.207894553421,null,27.3242012802254,null,170.263600084717,null,null,96
"Aug 24, 2021",57,71.1426287245975,null,28.4998608973739,null,177.589414912277,null,null,114
"Aug 25, 2021",105,74.203633684689,null,29.7261048123477,null,185.230432536332,null,null,210
"Aug 26, 2021",81,77.3963424000909,null,31.0051094809414,null,193.200214970833,null,null,162
"Aug 27, 2021",85,80.7264215977082,null,32.3391450038166,null,201.512907753184,null,null,170
"Aug 28, 2021",79,84.1997818228071,null,33.7305791556947,null,210.183265051095,null,null,158
"Aug 29, 2021",143,87.8225879296201,null,35.1818815879118,null,219.226675849705,null,null,286
"Aug 30, 2021",68,91.6012700233233,null,36.6956282117937,null,228.659191265434,null,null,136
"Aug 31, 2021",59,95.5425348728063,null,38.2745057706311,null,238.497553035049,null,null,118
"Sep 1, 2021",93,99.6533778144901,null,39.9213166083706,null,248.75922323051,null,null,186
"Sep 2, 2021",117,103.941095168326,null,41.6389836434845,null,259.462415252338,null,null,234
"Sep 3, 2021",100,108.413297188007,null,43.4305555568484,null,270.626126156516,null,null,200
"Sep 4, 2021",102,113.077921568377,null,45.2992122028329,null,282.270170372286,null,null,204
"Sep 5, 2021",190,117.943247534016,null,47.2482702532162,null,294.415214870715,null,null,380
"Sep 6, 2021",22,123.017910534008,null,49.2811890839315,null,307.082815846415,null,null,44
"Sep 7, 2021",61,128.310917568966,null,51.4015769151019,null,320.295456977563,null,null,122
"Sep 8, 2021",115,133.831663177522,null,53.6131972152558,null,334.076589332095,null,null,230
"Sep 9, 2021",124,139.589946110663,null,55.9199753810941,null,348.450672990917,null,null,248
"Sep 10, 2021",115,145.595986723496,null,58.3260057046622,null,363.443220462018,null,null,230
"Sep 11, 2021",null,151.860445115317,null,60.8355586402926,null,379.080841962516,null,null,20
"Sep 12, 2021",null,158.394440050184,null,63.4530883842205,null,395.391292649048,null,null,20
"Sep 13, 2021",null,165.209568691569,null,66.1832407803189,null,412.403521880285,null,null,20
"Sep 14, 2021",null,172.317927186124,null,69.0308615659903,null,430.147724599043,null,null,20
"Sep 15, 2021",null,179.73213213308,null,72.0010049728479,null,448.655394925182,null,null,20
"Sep 16, 2021",null,187.465342977409,null,75.0989426974521,null,467.959382054389,null,null,20
"Sep 17, 2021",null,195.531285366471,null,78.3301732580263,null,488.093948562113,null,null,20
"Sep 18, 2021",null,203.944275511617,null,81.700431753756,null,509.094831216067,null,null,20
"Sep 19, 2021",null,212.719245597975,null,85.2157000439952,null,530.999304405295,null,null,20
